Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Power,Temp_diff,Tool_wear_bin,Torque_x_Wear,Power_x_Temp,Torque_Nm_outlier,Rotational_speed_rpm_outlier,Tool_wear_min_outlier,Power_outlier,RPM_per_Torque,Wear_rate,Multi_flag
1,300.7,311.9,1697,28.2,191,0,47855.4,11.199999999999989,1,5386.2,535980.4799999995,0,0,0,0,60.1773028305921,0.11255156151293366,0
0,300.7,311.9,1335,57.1,194,1,76228.5,11.199999999999989,1,11077.4,853759.1999999991,0,0,0,0,23.380034616812004,0.14531835195107237,0
0,300.7,311.9,1476,42.0,196,0,61992.0,11.199999999999989,1,8232.0,694310.3999999993,0,0,0,0,35.14285630612247,0.1327913278233121,0
0,300.6,311.7,1497,43.6,198,0,65269.200000000004,11.099999999999966,1,8632.800000000001,724488.1199999978,0,0,0,0,34.33486159782428,0.13226452896976315,0
1,300.6,311.6,1669,29.2,200,0,48734.799999999996,11.0,1,5840.0,536082.7999999999,0,0,0,0,57.157532289125605,0.11983223479938152,0
0,300.6,311.6,1455,48.0,203,0,69840.0,11.0,2,9744.0,768240.0,0,0,0,0,30.312499368489597,0.13951890024775332,0
0,300.7,311.7,1499,38.4,205,0,57561.6,11.0,2,7872.0,633177.6,0,0,0,0,39.03645731675893,0.13675783846780665,0
0,300.7,311.8,1478,41.9,207,0,61928.2,11.100000000000023,2,8673.3,687403.0200000014,0,0,0,0,35.274462165287304,0.14005412710415824,0
0,300.8,311.8,1928,21.8,209,0,42030.4,11.0,2,4556.2,462334.4,0,1,0,0,88.44036291557967,0.10840248957033065,1
1,300.8,311.9,1621,28.3,211,0,45874.3,11.099999999999966,2,5971.3,509204.72999999847,0,0,0,0,57.279149919464665,0.13016656376917546,0
1,300.8,311.9,1356,44.3,214,0,60070.799999999996,11.099999999999966,2,9480.199999999999,666785.8799999979,0,0,0,0,30.609480121682168,0.15781710902815846,0
0,300.8,311.7,1490,46.4,217,0,69136.0,10.899999999999977,2,10068.8,753582.3999999984,0,0,0,0,32.11206827344681,0.1456375837948741,0
0,300.8,311.7,1578,31.4,219,0,49549.2,10.899999999999977,2,6876.599999999999,540086.2799999989,0,0,0,0,50.25477546959314,0.13878326987402834,0
0,300.8,311.7,1681,31.3,221,0,52615.3,10.899999999999977,2,6917.3,573506.7699999989,0,0,0,0,53.7060685716911,0.13146936339591353,0
0,300.8,311.8,1417,43.4,223,0,61497.799999999996,11.0,2,9678.199999999999,676475.7999999999,0,0,0,0,32.649768832954635,0.1573747352453248,0
1,300.7,311.7,1532,40.0,0,0,61280.0,11.0,0,0.0,674080.0,0,0,0,0,38.299999042500026,0.0,0
1,300.7,311.7,1499,38.9,3,0,58311.1,11.0,0,116.69999999999999,641422.1,0,0,0,0,38.53470337957061,0.0020013342214800973,0
0,300.8,311.7,1432,45.8,6,0,65585.59999999999,10.899999999999977,0,274.79999999999995,714883.0399999984,0,0,0,0,31.266374863179593,0.004189944131152273,0
0,300.8,311.7,1753,29.0,8,0,50837.0,10.899999999999977,0,232.0,554123.2999999989,0,0,0,0,60.44827377764573,0.004563605245542723,0
0,300.8,311.7,1414,49.0,10,0,69286.0,10.899999999999977,0,490.0,755217.3999999984,0,0,0,0,28.857142268221587,0.007072135780005561,0
0,300.8,311.7,1655,32.2,12,0,53291.00000000001,10.899999999999977,0,386.40000000000003,580871.8999999989,0,0,0,0,51.397513931754226,0.007250755282627942,0
0,300.8,311.6,1516,35.6,14,0,53969.6,10.800000000000011,0,498.40000000000003,582871.6800000006,0,0,0,0,42.58426846673403,0.00923482848995064,0
0,300.8,311.7,1426,45.5,16,0,64883.0,10.899999999999977,0,728.0,707224.6999999986,0,0,0,0,31.34065865185366,0.011220196345567883,0
0,300.8,311.7,1479,39.4,18,0,58272.6,10.899999999999977,0,709.1999999999999,635171.3399999987,0,0,0,0,37.53807011324695,0.01217038538730873,0
1,300.7,311.5,1569,36.4,20,0,57111.6,10.800000000000011,0,728.0,616805.2800000006,0,0,0,0,43.10439442020895,0.012746972585884657,0
0,300.8,311.6,1568,36.0,23,0,56448.0,10.800000000000011,0,828.0,609638.4000000006,0,0,0,0,43.55555434567905,0.014668367337583949,0
1,300.9,311.8,1843,24.5,25,0,45153.5,10.900000000000034,0,612.5,492173.15000000154,0,0,0,0,75.22448672553115,0.013564839927528572,0
1,300.9,311.9,1480,40.9,28,0,60532.0,11.0,0,1145.2,665852.0,0,0,0,0,36.18581818616582,0.018918918906135864,0
0,301.0,312.0,1447,36.8,31,0,53249.6,11.0,0,1140.8,585745.6,0,0,0,0,39.32065110541709,0.02142363509231262,0
0,301.0,311.9,1454,41.9,33,0,60922.6,10.899999999999977,0,1382.7,664056.3399999986,0,0,0,0,34.701669816189266,0.022696010988517184,0
1,300.9,311.9,1310,56.1,35,0,73491.0,11.0,0,1963.5,808401.0,0,0,0,0,23.351158229034613,0.02671755723151331,0
2,300.9,311.9,1513,38.0,38,0,57494.0,11.0,0,1444.0,632434.0,0,0,0,0,39.81578842590031,0.025115664226625468,0
2,300.9,311.9,2140,16.5,43,0,35310.0,11.0,0,709.5,388410.0,0,1,0,0,129.69696183654776,0.020093457934535767,1
0,301.0,312.1,1377,49.9,48,0,68712.3,11.100000000000023,0,2395.2,762706.5300000015,0,0,0,0,27.59518982775171,0.03485838777424954,0
0,301.0,312.1,1585,32.3,50,0,51195.49999999999,11.100000000000023,0,1614.9999999999998,568270.0500000011,0,0,0,0,49.07120591110819,0.03154574130501846,0
2,301.1,312.2,1491,42.6,52,0,63516.6,11.099999999999966,0,2215.2000000000003,705034.2599999978,0,0,0,0,34.999999178403776,0.0348759221764749,0
0,301.0,312.2,1264,59.0,57,0,74576.0,11.199999999999989,0,3363.0,835251.1999999991,0,0,0,0,21.42372845044528,0.04509493667318438,0
0,301.0,312.2,1372,47.0,59,0,64484.0,11.199999999999989,0,2773.0,722220.7999999992,0,0,0,0,29.191488740606623,0.043002915420551804,0
0,301.0,312.2,1510,39.9,61,0,60249.0,11.199999999999989,0,2433.9,674788.7999999993,0,0,0,0,37.844610580335576,0.040397350966624265,0
0,300.9,312.1,1423,40.2,63,0,57204.600000000006,11.200000000000045,0,2532.6000000000004,640691.5200000027,0,0,0,0,35.39800906970127,0.04427266335609791,0
0,301.1,312.3,1464,35.3,65,0,51679.2,11.199999999999989,0,2294.5,578807.0399999993,0,0,0,0,41.473086643821915,0.04439890707349801,0
0,301.0,312.2,1602,35.9,67,0,57511.799999999996,11.199999999999989,0,2405.2999999999997,644132.1599999993,0,0,0,0,44.6239541887478,0.04182272157189593,0
1,301.0,312.2,1629,32.6,69,0,53105.4,11.199999999999989,0,2249.4,594780.4799999994,0,0,0,0,49.969323620572894,0.042357274375471286,0
0,300.9,312.2,1811,23.2,72,0,42015.2,11.300000000000011,0,1670.3999999999999,474771.7600000004,0,0,0,0,78.06034146291631,0.039757040287268335,0
0,300.9,312.1,1711,28.8,74,0,49276.8,11.200000000000045,0,2131.2000000000003,551900.1600000022,0,0,0,0,59.40972015938471,0.04324956163457068,0
1,300.9,312.1,1297,48.6,76,0,63034.200000000004,11.200000000000045,0,3693.6,705983.040000003,0,0,0,0,26.687242249233698,0.058596761712724155,0
0,301.0,312.1,1405,46.1,79,0,64770.5,11.100000000000023,0,3641.9,718952.5500000014,0,0,0,0,30.477222766220766,0.056227757967097676,0
0,301.1,312.2,1397,54.9,81,0,76695.3,11.099999999999966,0,4446.9,851317.8299999974,0,0,0,0,25.446265474567117,0.057981388648545885,0
0,301.1,312.3,1682,29.7,83,0,49955.4,11.199999999999989,0,2465.1,559500.4799999994,0,0,0,0,56.63299472616179,0.049346016617511285,0
0,301.2,312.3,1528,38.4,85,0,58675.2,11.100000000000023,0,3264.0,651294.7200000013,0,0,0,0,39.79166563042538,0.055628272214902956,0
1,301.2,312.3,1548,38.3,87,0,59288.399999999994,11.100000000000023,0,3332.1,658101.2400000013,0,0,0,0,40.417753513896784,0.056201550351290985,0
2,301.2,312.4,1395,47.8,90,0,66681.0,11.199999999999989,0,4302.0,746827.1999999993,0,0,0,0,29.184099807864023,0.06451612898600993,0
0,301.2,312.4,1378,59.0,95,0,81302.0,11.199999999999989,0,5605.0,910582.3999999991,0,0,0,0,23.35593180752658,0.06894049341876596,0
0,301.2,312.4,1480,53.5,97,0,79180.0,11.199999999999989,0,5189.5,886815.9999999991,0,0,0,0,27.66355088479344,0.06554054049625639,0
1,301.2,312.4,1428,36.6,99,0,52264.8,11.199999999999989,0,3623.4,585365.7599999994,0,0,0,0,39.0163923766013,0.06932773104388813,0
1,301.2,312.4,1505,39.6,102,0,59598.0,11.199999999999989,1,4039.2000000000003,667497.5999999993,0,0,0,0,38.00504954532703,0.06777408633370492,0
0,301.0,312.3,1445,36.4,105,0,52598.0,11.300000000000011,1,3822.0,594357.4000000006,0,0,0,0,39.69780110720327,0.07266435981130494,0
0,301.0,312.3,1488,42.6,107,0,63388.8,11.300000000000011,1,4558.2,716293.4400000008,0,0,0,0,34.92957664484562,0.07190860210221195,0
0,301.0,312.2,1601,33.0,109,0,52833.0,11.199999999999989,1,3597.0,591729.5999999994,0,0,0,0,48.51515004499546,0.06808244842718147,0
0,301.0,312.3,1550,34.9,111,0,54095.0,11.300000000000011,1,3873.8999999999996,611273.5000000006,0,0,0,0,44.41260617728923,0.07161290317960457,0
0,301.0,312.2,1540,34.1,113,0,52514.0,11.199999999999989,1,3853.3,588156.7999999993,0,0,0,0,45.16128899820267,0.07337662332897621,0
0,301.1,312.3,1587,34.5,115,0,54751.5,11.199999999999989,1,3967.5,613216.7999999993,0,0,0,0,45.999998666666706,0.07246376807028117,0
2,301.0,312.2,1489,40.3,117,0,60006.7,11.199999999999989,1,4715.099999999999,672075.0399999993,0,0,0,0,36.947889902037474,0.07857622560203073,0
0,301.1,312.3,1486,34.9,122,0,51861.4,11.199999999999989,1,4257.8,580847.6799999995,0,0,0,0,42.5787953415818,0.08209959617624522,0
0,301.1,312.4,1430,37.9,124,0,54197.0,11.299999999999955,1,4699.599999999999,612426.0999999975,0,0,0,0,37.7308697168636,0.08671328665264805,0
1,301.1,312.4,1809,25.1,126,0,45405.9,11.299999999999955,1,3162.6000000000004,513086.66999999795,0,0,0,0,72.07171027602747,0.06965174125502943,0
0,301.1,312.3,1534,39.0,129,0,59826.0,11.199999999999989,1,5031.0,670051.1999999994,0,0,0,0,39.333332324786355,0.08409387217464545,0
1,301.1,312.3,1852,25.9,131,0,47966.799999999996,11.199999999999989,1,3392.8999999999996,537228.1599999995,0,0,0,0,71.50578874495024,0.0707343412145063,0
0,301.1,312.3,1595,31.9,134,0,50880.5,11.199999999999989,1,4274.599999999999,569861.5999999994,0,0,0,0,49.99999843260193,0.08401253913228053,0
0,301.0,312.3,1424,43.5,136,0,61944.0,11.300000000000011,1,5916.0,699967.2000000007,0,0,0,0,32.735631431364794,0.09550561791045953,0
0,301.0,312.2,1776,28.8,138,0,51148.8,11.199999999999989,1,3974.4,572866.5599999995,0,0,0,0,61.666664525463034,0.07770270265895117,0
1,301.0,312.2,1499,41.5,140,0,62208.5,11.199999999999989,1,5810.0,696735.1999999993,0,0,0,0,36.120481057337805,0.09339559700240453,0
1,301.0,312.2,2710,9.7,143,1,26286.999999999996,11.199999999999989,1,1387.1,294414.3999999997,1,1,0,1,279.3814144967614,0.05276752765580534,3
0,300.9,312.1,1359,51.7,146,0,70260.3,11.200000000000045,1,7548.200000000001,786915.3600000032,0,0,0,0,26.286266416126374,0.10743193516745257,0
1,300.9,312.1,1617,31.0,148,0,50127.0,11.200000000000045,1,4588.0,561422.4000000022,0,0,0,0,52.16128863995843,0.09152752004234538,0
1,300.8,312.0,1443,53.3,151,0,76911.9,11.199999999999989,1,8048.299999999999,861413.2799999991,0,0,0,0,27.073170223767917,0.1046431045705869,0
0,300.8,312.0,1374,50.2,154,0,68974.8,11.199999999999989,1,7730.8,772517.7599999992,0,0,0,0,27.37051738305742,0.11208151374666556,0
1,300.9,312.1,1851,23.0,156,0,42573.0,11.200000000000045,1,3588.0,476817.60000000196,0,0,0,0,80.47825737051055,0.08427876818785587,0
1,300.8,312.0,1274,67.3,159,0,85740.2,11.199999999999989,1,10700.699999999999,960290.239999999,1,0,0,0,18.930163165970832,0.12480376756294836,1
0,300.9,312.0,1533,44.0,162,0,67452.0,11.100000000000023,1,7128.0,748717.2000000016,0,0,0,0,34.84090829907027,0.10567514670210361,0
0,300.8,312.0,1477,37.3,164,0,55092.1,11.199999999999989,1,6117.2,617031.5199999993,0,0,0,0,39.59785416627737,0.11103588347255525,0
0,300.9,312.1,1462,46.0,166,0,67252.0,11.200000000000045,1,7636.0,753222.400000003,0,0,0,0,31.782608004725915,0.1135430915776039,0
1,301.0,312.1,1664,28.4,168,0,47257.6,11.100000000000023,1,4771.2,524559.360000001,0,0,0,0,58.591547232692,0.10096153840086446,0
0,300.8,311.9,1414,41.1,171,0,58115.4,11.099999999999966,1,7028.1,645080.9399999981,0,0,0,0,34.403892106961266,0.1209335218380951,0
2,300.9,312.0,2129,17.8,173,0,37896.200000000004,11.100000000000023,1,3079.4,420647.82000000094,0,1,0,0,119.60673485355422,0.08125880691345289,1
0,300.8,311.8,1323,61.1,178,0,80835.3,11.0,1,10875.800000000001,889188.3,0,0,0,0,21.65302746885389,0.13454270586958222,0
0,300.8,311.8,1427,43.3,180,0,61789.1,11.0,1,7793.999999999999,679680.1,0,0,0,0,32.95611933126746,0.1261387525394963,0
1,300.9,312.0,1375,56.1,182,0,77137.5,11.100000000000023,1,10210.2,856226.2500000017,0,0,0,0,24.509803484673736,0.13236363626737188,0
1,300.9,312.0,1402,50.7,185,0,71081.40000000001,11.100000000000023,1,9379.5,789003.5400000017,0,0,0,0,27.652859415130976,0.13195435083312812,0
0,300.9,312.0,1500,44.2,188,0,66300.0,11.100000000000023,1,8309.6,735930.0000000015,0,0,0,0,33.93665081591288,0.12533333324977777,0
1,301.0,312.0,1558,37.5,190,0,58425.0,11.0,1,7125.0,642675.0,0,0,0,0,41.546665558755585,0.1219512194339209,0
1,300.9,312.0,1447,41.4,193,0,59905.799999999996,11.100000000000023,1,7990.2,664954.3800000013,0,0,0,0,34.95168997701232,0.1333794055747205,0
0,301.0,312.0,1518,39.3,196,0,59657.399999999994,11.0,1,7702.799999999999,656231.3999999999,0,0,0,0,38.625953215624605,0.12911725946698466,0
0,301.0,311.9,1889,23.5,198,0,44391.5,10.899999999999977,1,4653.0,483867.349999999,0,0,0,0,80.38297530285212,0.10481736362900086,0
0,301.0,312.1,1675,30.7,200,0,51422.5,11.100000000000023,1,6140.0,570789.7500000012,0,0,0,0,54.56025880911209,0.1194029850033415,0
2,300.9,312.0,1720,27.9,202,0,47988.0,11.100000000000023,2,5635.799999999999,532666.8000000011,0,0,0,0,61.64874331008089,0.11744186039683611,0
1,301.0,312.0,1499,34.6,207,0,51865.4,11.0,2,7162.200000000001,570519.4,0,0,0,0,43.32369816983532,0.1380920612821267,0
0,300.9,312.0,1441,43.8,210,0,63115.799999999996,11.100000000000023,2,9198.0,700585.3800000014,0,0,0,0,32.89954262786433,0.14573213036382224,0
2,300.9,312.0,1397,42.7,212,0,59651.9,11.100000000000023,2,9052.400000000001,662136.0900000014,0,0,0,0,32.716626868463074,0.15175375794434232,0
0,300.9,312.0,1493,38.7,217,0,57779.100000000006,11.100000000000023,2,8397.900000000001,641348.0100000014,0,0,0,0,38.57881037264056,0.1453449429702981,0
1,300.8,312.0,1422,50.7,219,0,72095.40000000001,11.199999999999989,2,11103.300000000001,807468.4799999993,0,0,0,0,28.0473367249046,0.1540084387102613,0
0,300.7,311.9,1399,50.2,222,1,70229.8,11.199999999999989,2,11144.400000000001,786573.7599999992,0,0,0,0,27.868525341264434,0.15868477472574355,0
0,300.6,311.9,1425,44.9,224,0,63982.5,11.299999999999955,2,10057.6,723002.2499999971,0,0,0,0,31.73719305707811,0.15719298234582949,0
0,300.6,311.8,1501,44.8,226,0,67244.8,11.199999999999989,2,10124.8,753141.7599999993,0,0,0,0,33.5044635378468,0.15056628904026229,0
1,300.6,311.9,1629,35.3,0,0,57503.7,11.299999999999955,0,0.0,649791.8099999974,0,0,0,0,46.14730747458053,0.0,0
0,300.6,312.0,1490,42.2,3,0,62878.00000000001,11.399999999999977,0,126.60000000000001,716809.1999999987,0,0,0,0,35.30805603535412,0.0020134228174406555,0
0,300.7,312.0,1550,32.4,5,0,50220.0,11.300000000000011,0,162.0,567486.0000000006,0,0,0,0,47.839504696311586,0.0032258064495317377,0
0,300.8,312.0,1416,46.5,7,0,65844.0,11.199999999999989,0,325.5,737452.7999999992,0,0,0,0,30.451612248352426,0.004943502821367582,0
0,300.7,311.9,1485,38.8,9,0,57617.99999999999,11.199999999999989,0,349.2,645321.5999999993,0,0,0,0,38.27319488986612,0.006060606056524844,0
0,300.7,311.8,1564,36.8,11,0,57555.2,11.100000000000023,0,404.79999999999995,638862.7200000013,0,0,0,0,42.499998845108735,0.00703324807734447,0
0,300.7,311.7,1910,19.7,13,0,37627.0,11.0,0,256.09999999999997,413897.0,0,1,0,0,96.95430979927362,0.006806282718949589,1
0,300.7,311.7,1460,46.1,15,0,67306.0,11.0,0,691.5,740366.0,0,0,0,0,31.67028130867069,0.010273972595702757,0
0,300.7,311.8,1603,34.1,17,0,54662.3,11.100000000000023,0,579.7,606751.5300000013,0,0,0,0,47.00879627540187,0.010605115401993066,0
0,300.7,311.8,1486,47.3,19,0,70287.8,11.100000000000023,0,898.6999999999999,780194.5800000016,0,0,0,0,31.41648982206153,0.012786002683185731,0
0,300.8,311.9,1560,31.8,21,0,49608.0,11.099999999999966,0,667.8000000000001,550648.7999999983,0,0,0,0,49.056602230924454,0.01346153845290927,0
0,300.8,311.9,1498,39.3,23,0,58871.399999999994,11.099999999999966,0,903.9,653472.5399999979,0,0,0,0,38.11704737615656,0.015353805063181705,0
2,300.8,311.9,1431,48.5,25,0,69403.5,11.099999999999966,0,1212.5,770378.8499999976,0,0,0,0,29.50515403082157,0.017470300476959955,0
0,300.8,311.9,1486,45.1,30,0,67018.6,11.099999999999966,0,1353.0,743906.4599999978,0,0,0,0,32.94900148671837,0.020188425289240627,0
0,300.7,311.9,1486,35.8,32,0,53198.799999999996,11.199999999999989,0,1145.6,595826.5599999994,0,0,0,0,41.50837872881624,0.021534320308523335,0
0,300.7,311.8,1441,38.1,34,0,54902.1,11.100000000000023,0,1295.4,609413.3100000012,0,0,0,0,37.82152131702044,0.023594725868428364,0
1,300.7,311.9,1366,55.1,36,0,75266.6,11.199999999999989,0,1983.6000000000001,842985.9199999992,0,0,0,0,24.79128811631056,0.026354319160794785,0
0,300.6,311.8,1471,41.4,39,0,60899.4,11.199999999999989,0,1614.6,682073.2799999993,0,0,0,0,35.5314001079372,0.026512576460562487,0
0,300.6,311.9,1463,38.2,41,0,55886.600000000006,11.299999999999955,0,1566.2,631518.5799999975,0,0,0,0,38.29842831679507,0.028024606952819817,0
0,300.6,311.9,1413,41.3,43,0,58356.899999999994,11.299999999999955,0,1775.8999999999999,659432.9699999973,0,0,0,0,34.21307423212896,0.030431705569404312,0
2,300.6,311.9,1604,30.5,45,0,48922.0,11.299999999999955,0,1372.5,552818.5999999978,0,0,0,0,52.59016221015862,0.028054862825402205,0
0,300.7,312.0,1401,51.1,50,0,71591.1,11.300000000000011,0,2555.0,808979.4300000009,0,0,0,0,27.41682920906401,0.035688793693298505,0
0,300.6,311.8,1652,27.2,52,0,44934.4,11.199999999999989,0,1414.3999999999999,503265.2799999995,0,0,0,0,60.735291884731915,0.03147699755963862,0
0,300.5,311.9,1403,45.7,54,0,64117.100000000006,11.399999999999977,0,2467.8,730934.9399999987,0,0,0,0,30.700218146603543,0.038488952217755557,0
0,300.5,311.9,1887,21.7,56,0,40947.9,11.399999999999977,0,1215.2,466806.05999999907,0,0,0,0,86.95852133831698,0.02967673554336156,0
0,300.4,311.8,1405,47.9,58,0,67299.5,11.400000000000034,0,2778.2,767214.3000000023,0,0,0,0,29.33194093252733,0.04128113876065399,0
2,300.2,311.6,1496,41.1,60,0,61485.6,11.400000000000034,0,2466.0,700935.8400000021,0,0,0,0,36.3990258783692,0.04010695184484829,0
0,300.1,311.5,1499,43.4,65,0,65056.6,11.399999999999977,0,2821.0,741645.2399999985,0,0,0,0,34.53916971107904,0.0433622414654021,0
0,300.2,311.5,1549,37.2,67,0,57622.8,11.300000000000011,0,2492.4,651137.6400000007,0,0,0,0,41.63978382688753,0.043253712044381075,0
0,300.3,311.6,1515,44.9,69,0,68023.5,11.300000000000011,0,3098.1,768665.5500000007,0,0,0,0,33.741647355419886,0.04554455442538313,0
0,300.2,311.6,1540,37.7,71,0,58058.00000000001,11.400000000000034,0,2676.7000000000003,661861.200000002,0,0,0,0,40.848805282525056,0.046103896073958504,0
2,300.2,311.5,1426,44.3,73,0,63171.799999999996,11.300000000000011,0,3233.8999999999996,713841.3400000007,0,0,0,0,32.18961552619378,0.05119214582665347,0
1,300.2,311.6,1465,41.4,78,0,60651.0,11.400000000000034,0,3229.2,691421.4000000021,0,0,0,0,35.38647257520598,0.05324232078276974,0
1,300.3,311.6,1359,54.1,81,0,73521.90000000001,11.300000000000011,0,4382.1,830797.4700000009,0,0,0,0,25.12014740997879,0.059602648962764786,0
1,300.3,311.7,1551,36.4,84,0,56456.399999999994,11.399999999999977,0,3057.6,643602.9599999987,0,0,0,0,42.60988893928877,0.0541586073151782,0
0,300.5,311.8,1596,34.8,87,0,55540.799999999996,11.300000000000011,0,3027.6,627611.0400000006,0,0,0,0,45.862067647641744,0.05451127816133378,0
1,300.5,311.9,1670,26.3,89,0,43921.0,11.399999999999977,0,2340.7000000000003,500699.399999999,0,0,0,0,63.49809644493929,0.053293413141740464,0
0,300.4,311.9,1868,21.3,92,0,39788.4,11.5,0,1959.6000000000001,457566.60000000003,0,0,0,0,87.69952639908325,0.0492505353055404,0
1,300.6,312.0,1490,39.8,94,0,59301.99999999999,11.399999999999977,0,3741.2,676042.7999999985,0,0,0,0,37.437184989015456,0.06308724827980722,0
1,300.5,311.9,1676,35.2,97,0,58995.200000000004,11.399999999999977,0,3414.4,672545.2799999987,0,0,0,0,47.613635010976274,0.057875894953534665,0
1,300.5,311.9,1875,22.1,100,0,41437.5,11.399999999999977,0,2210.0,472387.49999999907,0,0,0,0,84.84162512028844,0.05333333330488889,0
1,300.5,312.0,1867,23.0,103,0,42941.0,11.5,1,2369.0,493821.5,0,0,0,0,81.17390951417785,0.05516871984190213,0
0,300.5,312.0,1646,29.5,106,0,48557.0,11.5,1,3127.0,558405.5,0,0,0,0,55.796608278081074,0.06439854188068132,0
2,300.5,312.0,1375,43.2,108,0,59400.00000000001,11.5,1,4665.6,683100.0000000001,0,0,0,0,31.828702966928173,0.07854545448833057,0
0,300.5,312.0,1558,36.7,113,0,57178.600000000006,11.5,1,4147.1,657553.9,0,0,0,0,42.45231491955545,0.07252888313701611,0
0,300.4,312.0,1631,34.9,115,0,56921.899999999994,11.600000000000023,1,4013.5,660294.0400000012,0,0,0,0,46.73352301623144,0.07050889020814904,0
0,300.4,312.0,1366,43.0,117,0,58738.0,11.600000000000023,1,5031.0,681360.8000000013,0,0,0,0,31.76744112168742,0.08565153727258305,0
0,300.3,311.8,1360,48.0,119,0,65280.0,11.5,1,5712.0,750720.0,0,0,0,0,28.333332743055568,0.08749999993566175,0
0,300.3,311.8,1547,39.7,121,0,61415.9,11.5,1,4803.700000000001,706282.85,0,0,0,0,38.967253426517544,0.07821590169475377,0
0,300.3,311.7,1571,31.2,123,0,49015.2,11.399999999999977,1,3837.6,558773.2799999989,0,0,0,0,50.35256248869992,0.07829408015385482,0
0,300.2,311.5,1528,36.1,125,0,55160.8,11.300000000000011,1,4512.5,623317.0400000006,0,0,0,0,42.32686863360475,0.08180628266897494,0
2,300.2,311.5,1432,43.6,127,0,62435.200000000004,11.300000000000011,1,5537.2,705517.7600000007,0,0,0,0,32.84403594394413,0.08868715077605645,0
0,300.2,311.6,1356,53.5,132,0,72546.0,11.400000000000034,1,7062.0,827024.4000000025,0,0,0,0,25.34579391877021,0.09734513267157438,0
2,300.1,311.5,1422,46.2,134,0,65696.40000000001,11.399999999999977,1,6190.8,748938.9599999986,0,0,0,0,30.779220113003895,0.09423347391404115,0
0,300.1,311.4,1438,42.2,139,0,60683.600000000006,11.299999999999955,1,5865.8,685724.6799999973,0,0,0,0,34.07582857640217,0.09666203053083307,0
0,300.2,311.4,1483,44.4,141,0,65845.2,11.199999999999989,1,6260.4,737466.2399999992,0,0,0,0,33.40090014862838,0.09507754545173462,0
0,300.2,311.4,1331,49.8,143,0,66283.8,11.199999999999989,1,7121.4,742378.5599999992,0,0,0,0,26.72690709383721,0.10743801644820584,0
0,300.2,311.4,1463,37.5,145,0,54862.5,11.199999999999989,1,5437.5,614459.9999999994,0,0,0,0,39.01333229297781,0.09911141483314324,0
0,300.1,311.4,1446,40.6,147,0,58707.6,11.299999999999955,1,5968.2,663395.8799999973,0,0,0,0,35.6157626695625,0.10165975096704027,0
0,300.1,311.4,1356,45.7,149,0,61969.200000000004,11.299999999999955,1,6809.3,700251.9599999973,0,0,0,0,29.67177177961112,0.10988200581867108,0
0,300.1,311.3,1676,30.3,151,0,50782.8,11.199999999999989,1,4575.3,568767.3599999994,0,0,0,0,55.313529527606285,0.0900954653400385,0
0,300.1,311.4,1910,23.0,153,0,43930.0,11.299999999999955,1,3519.0,496408.999999998,0,1,0,0,83.04347465028371,0.08010471199994518,1
0,300.2,311.6,1375,56.9,155,0,78237.5,11.400000000000034,1,8819.5,891907.5000000027,0,0,0,0,24.165201684267107,0.11272727264528924,0
1,300.2,311.6,1513,40.8,157,0,61730.399999999994,11.400000000000034,1,6405.599999999999,703726.560000002,0,0,0,0,37.08333242442813,0.10376734956789996,0
0,300.2,311.6,1511,35.7,160,0,53942.700000000004,11.400000000000034,1,5712.0,614946.7800000019,0,0,0,0,42.324928786416564,0.10589013891072789,0
2,300.2,311.6,1662,28.8,162,0,47865.6,11.400000000000034,1,4665.6,545667.8400000016,0,0,0,0,57.70833132957183,0.09747292412907765,0
0,300.2,311.7,1493,48.3,167,0,72111.9,11.5,1,8066.099999999999,829286.85,0,0,0,0,30.910972444907408,0.11185532477437687,0
1,300.2,311.7,1555,37.4,169,0,58157.0,11.5,1,6320.599999999999,668805.5,0,0,0,0,41.57753899525297,0.10868167195583171,0
0,300.3,311.7,1452,41.5,172,0,60258.0,11.399999999999977,1,7138.0,686941.1999999987,0,0,0,0,34.98795096414576,0.11845730019389993,0
0,300.2,311.6,1500,39.0,174,0,58500.0,11.400000000000034,1,6786.0,666900.000000002,0,0,0,0,38.461537475345196,0.11599999992266666,0
0,300.2,311.7,1603,30.5,176,0,48891.5,11.5,1,5368.0,562252.25,0,0,0,0,52.55737532598769,0.10979413592651643,0
0,300.3,311.7,1682,27.8,178,0,46759.6,11.399999999999977,1,4948.400000000001,533059.4399999989,0,0,0,0,60.50359494591385,0.10582639708333745,0
0,300.3,311.8,1567,37.7,180,0,59075.9,11.5,1,6786.000000000001,679372.85,0,0,0,0,41.56498563488102,0.11486917669759465,0
0,300.3,311.8,1413,46.0,182,0,64998.0,11.5,1,8372.0,747477.0,0,0,0,0,30.717390636578465,0.12880396310771128,0
1,300.3,311.9,1429,41.6,184,0,59446.4,11.599999999999966,1,7654.400000000001,689578.239999998,0,0,0,0,34.35096071271729,0.12876137149841752,0
0,300.3,311.9,1692,31.5,187,0,53298.0,11.599999999999966,1,5890.5,618256.7999999982,0,0,0,0,53.71428400907035,0.11052009449732854,0
0,300.4,311.9,1476,48.7,189,0,71881.2,11.5,1,9204.300000000001,826633.7999999999,0,0,0,0,30.308007591211343,0.12804878040105094,0
