Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power,Temp_diff,Tool_wear_bin,Torque_x_Wear,Power_x_Temp,Torque_Nm_outlier,Rotational_speed_rpm_outlier,Tool_wear_min_outlier,Power_outlier,RPM_per_Torque,Wear_rate,Multi_flag
0,298.0,307.7,1422,45.6,140,64843.2,9.699999999999989,1,6384.0,628979.0399999993,0,0,0,0,31.18420984245154,0.0984528831937743,0
0,302.2,311.3,1570,36.1,0,56677.0,9.100000000000025,0,0.0,515760.7000000013,0,0,0,0,43.49030350442373,0.0,0
0,298.6,309.4,2312,15.5,44,35836.0,10.799999999999956,0,682.0,387028.7999999984,0,1,0,0,149.16128069927225,0.0190311418602806,1
2,297.5,308.8,1430,49.4,2,70642.0,11.300000000000011,0,98.8,798254.6000000008,0,0,0,0,28.94736783507353,0.0013986013976233,0
2,302.3,311.4,1443,44.1,51,63636.3,9.099999999999966,0,2249.1,579090.3299999979,0,0,0,0,32.721087693399376,0.0353430353185425,0
0,298.8,308.7,1450,43.4,66,62930.0,9.899999999999975,0,2864.4,623006.9999999986,0,0,0,0,33.410137479029096,0.0455172413479191,0
0,301.2,309.9,1515,40.9,21,61963.5,8.699999999999989,0,858.9,539082.4499999993,0,0,0,0,37.04156388651433,0.0138613861294644,0
0,299.9,309.4,1363,60.9,57,83006.7,9.5,0,3471.3,788563.65,0,0,0,0,22.380952013449065,0.0418195157433459,0
0,300.8,312.4,1767,25.6,105,45235.2,11.599999999999966,1,2688.0,524728.3199999986,0,0,0,0,69.02343480377208,0.059422750390819,0
0,297.3,308.7,1467,36.8,216,53985.6,11.399999999999975,2,7948.799999999999,615435.8399999988,0,0,0,0,39.86412935151823,0.1472392637033133,0
1,300.2,310.3,1593,36.1,36,57507.3,10.100000000000025,0,1299.6,580823.7300000014,0,0,0,0,44.1274226003484,0.0225988700423108,0
2,303.6,312.6,1436,42.0,110,60312.0,9.0,1,4620.0,542808.0,0,0,0,0,34.190475376417254,0.0766016712558484,0
0,301.0,310.9,1809,25.7,192,46491.3,9.899999999999975,1,4934.4,460263.8699999989,0,0,0,0,70.38910231949018,0.1061359866743305,0
0,301.9,310.9,1486,40.3,6,59885.8,9.0,0,241.8,538972.2,0,0,0,0,36.87344821653975,0.0040376850578481,0
1,298.0,308.6,1453,44.1,165,64077.3,10.600000000000025,1,7276.5,679219.3800000015,0,0,0,0,32.947845057871994,0.1135581554621072,0
2,297.0,308.1,1517,41.4,222,62803.8,11.100000000000025,2,9190.8,697122.1800000013,0,0,0,0,36.64251119220988,0.1463414633181664,0
0,295.5,306.1,1573,35.1,129,55212.3,10.600000000000025,1,4527.900000000001,585250.3800000013,0,0,0,0,44.8148135380395,0.082008900138583,0
1,297.3,308.7,1577,35.6,133,56141.2,11.399999999999975,1,4734.8,640009.6799999988,0,0,0,0,44.2977515646699,0.0843373493441107,0
0,301.1,310.1,1666,27.2,40,45315.2,9.0,0,1088.0,407836.8,0,0,0,0,61.249997748161846,0.024009603827125,0
0,300.0,309.4,1499,35.7,46,53514.3,9.399999999999975,0,1642.2,503034.4199999988,0,0,0,0,41.988794342050575,0.0306871247293614,0
0,300.3,311.8,1551,37.2,9,57697.2,11.5,0,334.8,663517.8,0,0,0,0,41.693547266302495,0.0058027079266262,0
0,300.1,310.1,1650,31.6,19,52140.0,10.0,0,600.4,521400.0,0,0,0,0,52.215188221038346,0.0115151515081726,0
0,300.3,311.7,1682,27.8,178,46759.6,11.399999999999975,1,4948.400000000001,533059.4399999989,0,0,0,0,60.50359494591385,0.1058263970833374,0
0,298.1,307.5,1391,57.4,161,79843.4,9.399999999999975,1,9241.4,750527.9599999981,0,0,0,0,24.2334490551664,0.1157440689318878,0
0,297.5,308.8,1603,36.7,184,58830.100000000006,11.300000000000011,1,6752.8,664780.1300000007,0,0,0,0,43.67847292429229,0.1147847784686308,0
0,299.3,308.6,1744,26.4,33,46041.6,9.300000000000011,0,871.1999999999999,428186.8800000005,0,0,0,0,66.06060355831048,0.018922018337774,0
2,303.5,312.3,1386,49.0,35,67914.0,8.800000000000011,0,1715.0,597643.2000000008,0,0,0,0,28.285713708454825,0.0252525252343055,0
0,301.4,310.8,1362,53.2,4,72458.40000000001,9.400000000000034,0,212.8,681108.9600000025,0,0,0,0,25.601503278167232,0.0029368575602519,0
0,302.6,312.1,1668,28.7,180,47871.6,9.5,1,5166.0,454780.2,0,0,0,0,58.11846487392109,0.1079136690000517,0
2,304.2,313.5,1684,29.8,156,50183.2,9.300000000000011,1,4648.8,466703.7600000006,0,0,0,0,56.51006521778304,0.0926365795174367,0
2,297.3,308.6,1376,53.5,112,73616.0,11.300000000000011,1,5992.0,831860.8000000009,0,0,0,0,25.71962568748363,0.0813953487780557,0
1,299.7,309.3,1399,41.9,221,58618.1,9.600000000000025,2,9259.9,562733.7600000013,0,0,0,0,33.38902068283961,0.1579699784431951,0
0,298.2,308.4,1379,43.1,65,59434.9,10.199999999999989,0,2801.5,606235.9799999993,0,0,0,0,31.99535888641859,0.047135605477059,0
0,298.2,307.7,1503,38.3,87,57564.9,9.5,0,3332.1,546866.5499999999,0,0,0,0,39.24281881872536,0.0578842314984136,0
0,301.1,312.4,1430,37.9,124,54197.0,11.299999999999956,1,4699.599999999999,612426.0999999975,0,0,0,0,37.7308697168636,0.086713286652648,0
0,301.0,310.8,1375,57.2,20,78650.0,9.800000000000011,0,1144.0,770770.0000000009,0,0,0,0,24.038461118208723,0.014545454534876,0
0,302.4,310.3,1900,24.4,113,46360.0,7.900000000000034,1,2757.2,366244.0000000016,0,1,0,0,77.86884926767011,0.0594736841792243,1
0,298.3,310.0,1858,23.9,114,44406.2,11.699999999999989,1,2724.6,519552.53999999946,0,0,0,0,77.74058252131454,0.0613562970606263,0
0,301.7,311.2,1482,43.6,154,64615.2,9.5,1,6714.400000000001,613844.4,0,0,0,0,33.99082490846732,0.1039136301593025,0
1,301.3,310.7,1532,40.7,178,62352.4,9.399999999999975,1,7244.6,586112.5599999985,0,0,0,0,37.64127671643055,0.116187989480295,0
0,298.6,308.4,1485,42.9,38,63706.5,9.799999999999956,0,1630.2,624323.6999999972,0,0,0,0,34.61538380849922,0.0255892255719937,0
0,300.3,311.5,1446,45.0,82,65070.0,11.199999999999989,0,3690.0,728783.9999999993,0,0,0,0,32.13333261925928,0.056708160403383,0
0,298.6,308.2,1390,51.4,168,71446.0,9.599999999999966,1,8635.199999999999,685881.5999999975,0,0,0,0,27.042801030295703,0.1208633092655659,0
1,302.3,311.7,1368,53.6,165,73324.8,9.399999999999975,1,8844.0,689253.1199999984,0,0,0,0,25.522387583537547,0.1206140349995511,0
2,295.7,306.2,2161,16.5,105,35656.5,10.5,1,1732.5,374393.25,0,1,0,0,130.96968903214005,0.0485886163588206,1
1,300.7,311.9,1366,55.1,36,75266.6,11.199999999999989,0,1983.6,842985.9199999992,0,0,0,0,24.79128811631056,0.0263543191607947,0
1,302.5,310.3,1488,41.8,160,62198.4,7.800000000000011,1,6688.0,485147.5200000007,0,0,0,0,35.59808527277308,0.1075268816481674,0
0,304.2,313.2,1464,44.9,37,65733.59999999999,9.0,0,1661.3,591602.3999999999,0,0,0,0,32.605789919692874,0.0252732240264527,0
0,301.7,310.7,1605,33.3,220,53446.49999999999,9.0,2,7325.999999999999,481018.5,0,0,0,0,48.19819675080491,0.1370716510049397,0
0,301.3,310.1,1662,31.0,37,51522.0,8.800000000000011,0,1147.0,453393.60000000056,0,0,0,0,53.61290149635801,0.0222623345233078,0
2,297.2,308.5,1524,41.4,192,63093.6,11.300000000000011,1,7948.799999999999,712957.6800000007,0,0,0,0,36.81159331372963,0.1259842518858371,0
0,298.7,309.6,1364,44.9,106,61243.6,10.900000000000034,1,4759.4,667555.2400000021,0,0,0,0,30.378618477090907,0.0777126099137004,0
0,302.4,312.1,1455,40.4,28,58782.0,9.700000000000044,0,1131.2,570185.4000000027,0,0,0,0,36.01485059369182,0.0192439862410694,0
1,299.9,311.4,1480,44.9,108,66452.0,11.5,1,4849.2,764198.0,0,0,0,0,32.962137350509195,0.0729729729236669,0
0,303.4,311.9,1298,63.9,59,82942.2,8.5,0,3770.1,705008.7,0,0,0,0,20.312988727496265,0.0454545454195265,0
0,302.2,310.9,1604,40.5,68,64962.0,8.699999999999989,0,2754.0,565169.3999999992,0,0,0,0,39.604937293705255,0.0423940149361633,0
1,299.7,308.9,1478,41.0,87,60598.0,9.199999999999989,0,3567.0,557501.5999999993,0,0,0,0,36.04877960856636,0.058863328782907,0
0,298.1,309.5,1467,41.8,48,61320.6,11.399999999999975,0,2006.4,699054.8399999986,0,0,0,0,35.095692940294434,0.032719836378514,0
1,298.8,309.9,1495,35.2,214,52624.00000000001,11.099999999999966,2,7532.8,584126.3999999983,0,0,0,0,42.47158970251166,0.1431438126132817,0
1,299.0,310.0,1488,46.3,198,68894.4,11.0,1,9167.4,757838.3999999999,0,0,0,0,32.13822824755447,0.1330645160396071,0
0,298.8,310.0,1611,32.4,183,52196.4,11.199999999999989,1,5929.2,584599.6799999994,0,0,0,0,49.72222068758579,0.1135940408978311,0
0,296.8,307.6,1588,37.6,126,59708.8,10.800000000000011,1,4737.6,644855.0400000007,0,0,0,0,42.234041429945705,0.0793450881112436,0
0,298.0,308.6,1481,42.5,54,62942.5,10.600000000000025,0,2295.0,667190.5000000014,0,0,0,0,34.84705800359864,0.0364618500766631,0
0,300.8,310.8,1634,29.2,149,47712.8,10.0,1,4350.8,477128.0,0,0,0,0,55.95890219318828,0.0911872704460298,0
1,301.3,310.6,1499,36.1,163,54113.9,9.300000000000011,1,5884.3,503259.2700000006,0,0,0,0,41.5235445561345,0.1087391593670852,0
1,301.2,310.1,1479,45.5,44,67294.5,8.900000000000034,0,2002.0,598921.0500000023,0,0,0,0,32.50549379108805,0.0297498309467546,0
2,298.7,309.8,1422,40.7,85,57875.4,11.100000000000025,0,3459.5000000000005,642416.9400000013,0,0,0,0,34.938574080133314,0.0597749647962201,0
0,297.7,308.5,1453,45.5,86,66111.5,10.800000000000011,0,3913.0,714004.2000000008,0,0,0,0,31.934065232218348,0.0591878870893407,0
0,300.3,311.4,1471,37.0,114,54427.0,11.099999999999966,1,4218.0,604139.6999999981,0,0,0,0,39.756755682249846,0.0774983004231826,0
0,300.2,309.4,1981,21.4,44,42393.4,9.199999999999989,0,941.6,390019.27999999945,0,1,0,0,92.57008913223883,0.022211004531948,1
0,302.3,311.4,1511,34.7,75,52431.7,9.099999999999966,0,2602.5,477128.4699999982,0,0,0,0,43.54466733300671,0.0496360026144037,0
2,304.0,313.1,1388,53.2,91,73841.6,9.100000000000025,0,4841.2,671958.5600000017,0,0,0,0,26.09022507349201,0.0655619596069438,0
0,298.6,309.4,1315,55.5,28,72982.5,10.799999999999956,0,1554.0,788210.9999999966,0,0,0,0,23.693693266780304,0.021292775649207,0
0,301.9,310.9,1567,39.0,214,61113.0,9.0,2,8346.0,550017.0,0,0,0,0,40.17948614924395,0.1365666878515847,0
2,297.8,307.5,1631,31.3,124,51050.3,9.699999999999989,1,3881.2,495187.90999999945,0,0,0,0,52.10862453327078,0.0760269772679172,0
1,301.1,310.2,1850,27.7,44,51245.0,9.099999999999966,0,1218.8,466329.4999999983,0,0,0,0,66.78700119902523,0.0237837837709276,0
1,298.6,308.3,1717,28.7,29,49277.9,9.699999999999989,0,832.3,477995.6299999995,0,0,0,0,59.82578188760342,0.0168899242767094,0
2,301.0,311.3,1597,39.2,66,62602.4,10.300000000000011,0,2587.2000000000003,644804.7200000007,0,0,0,0,40.73979487908687,0.0413274890160754,0
0,296.5,307.5,1443,41.8,87,60317.4,11.0,0,3636.6,663491.3999999999,0,0,0,0,34.521530274604544,0.0602910602492785,0
0,301.0,312.2,1372,47.0,59,64484.0,11.199999999999989,0,2773.0,722220.7999999992,0,0,0,0,29.191488740606623,0.0430029154205518,0
0,303.0,311.2,1641,32.6,63,53496.600000000006,8.199999999999989,0,2053.8,438672.1199999994,0,0,0,0,50.33742176879075,0.0383912248394934,0
2,301.8,309.9,1418,51.3,116,72743.4,8.099999999999966,1,5950.799999999999,589221.5399999975,0,0,0,0,27.64132499724513,0.0818053596038043,0
0,302.2,310.6,1346,47.5,109,63935.0,8.400000000000034,1,5177.5,537054.0000000022,0,0,0,0,28.336841508698075,0.0809806834465225,0
0,301.0,311.0,1399,58.0,190,81142.0,10.0,1,11020.0,811420.0,0,0,0,0,24.120689239298464,0.1358112936841949,0
0,300.7,310.1,1376,50.8,75,69900.8,9.400000000000034,0,3810.0,657067.5200000025,0,0,0,0,27.08661364002729,0.0545058139138765,0
1,300.5,309.5,1320,49.9,59,65868.0,9.0,0,2944.1,592812.0,0,0,0,0,26.452905281504908,0.0446969696631083,0
1,300.9,311.9,1480,40.9,28,60532.0,11.0,0,1145.2,665852.0,0,0,0,0,36.18581818616582,0.0189189189061358,0
0,298.8,308.6,1680,29.4,95,49392.0,9.800000000000011,0,2793.0,484041.60000000056,0,0,0,0,57.142855199222616,0.0565476190139597,0
1,298.9,308.2,1411,51.3,43,72384.3,9.300000000000011,0,2205.9,673173.9900000008,0,0,0,0,27.504872758189617,0.030474840517027,0
2,302.2,311.6,1357,44.2,142,59979.4,9.400000000000034,1,6276.400000000001,563806.3600000021,0,0,0,0,30.70135677146252,0.1046425938801454,0
0,299.8,310.8,1409,51.9,154,73127.09999999999,11.0,1,7992.599999999999,804398.0999999999,0,0,0,0,27.148361711977618,0.1092973739465597,0
0,300.2,309.6,1359,51.5,66,69988.5,9.400000000000034,0,3399.0,657891.9000000024,0,0,0,0,26.38834900216798,0.0485651213770676,0
0,301.3,310.5,1406,47.1,83,66222.6,9.199999999999989,0,3909.3,609247.9199999993,0,0,0,0,29.8513794086756,0.0590327168854674,0
0,302.5,311.5,1985,18.8,190,37318.0,9.0,1,3572.0,335862.0,0,1,0,0,105.58510076674996,0.0957178840827617,1
0,298.0,308.9,1500,36.7,104,55050.00000000001,10.899999999999975,1,3816.8,600044.9999999988,0,0,0,0,40.87193349122797,0.0693333332871111,0
0,298.1,307.7,1537,40.8,169,62709.6,9.599999999999966,1,6895.2,602012.1599999978,0,0,0,0,37.67156770412825,0.1099544566623588,0
1,298.2,308.4,1510,39.9,134,60249.0,10.199999999999989,1,5346.599999999999,614539.7999999993,0,0,0,0,37.844610580335576,0.0887417217955352,0
2,301.1,312.2,1491,42.6,52,63516.6,11.099999999999966,0,2215.2000000000003,705034.2599999978,0,0,0,0,34.999999178403776,0.0348759221764749,0
1,300.0,309.3,2293,16.3,170,37375.9,9.300000000000011,1,2771.0,347595.87000000046,0,1,0,0,140.6748379954087,0.0741386829157703,1
1,301.3,310.8,1494,35.3,54,52738.2,9.5,0,1906.2,501012.9,0,0,0,0,42.32294497668712,0.0361445782890598,0
0,300.8,310.7,1586,33.4,142,52972.4,9.899999999999975,1,4742.8,524426.7599999987,0,0,0,0,47.48502851841233,0.0895334173458175,0
2,298.5,308.9,1500,40.3,207,60449.99999999999,10.399999999999975,2,8342.099999999999,628679.9999999986,0,0,0,0,37.22084274886247,0.137999999908,0
0,300.7,310.2,1642,32.6,26,53529.2,9.5,0,847.6,508527.4,0,0,0,0,50.36809661447557,0.0158343483460204,0
0,298.4,308.0,1508,47.9,25,72233.2,9.600000000000025,0,1197.5,693438.7200000016,0,0,0,0,31.48225404003645,0.0165782493258764,0
0,303.2,311.4,1324,54.2,228,71760.8,8.199999999999989,2,12357.6,588438.5599999992,0,0,0,0,24.42804382974089,0.1722054379364007,0
0,304.2,313.4,1434,42.5,175,60945.0,9.199999999999989,1,7437.5,560693.9999999993,0,0,0,0,33.741175676678225,0.1220362621185242,0
1,299.5,310.8,1507,40.2,156,60581.4,11.300000000000011,1,6271.200000000001,684569.8200000006,0,0,0,0,37.48756125652832,0.1035169209664784,0
1,303.4,311.5,1483,43.0,117,63769.0,8.100000000000023,1,5031.0,516528.9000000015,0,0,0,0,34.48837129096811,0.07889413345995,0
0,295.5,306.1,1650,32.8,67,54119.99999999999,10.600000000000025,0,2197.6,573672.0000000012,0,0,0,0,50.30487651509524,0.0406060605814508,0
0,298.2,309.1,1429,48.5,164,69306.5,10.900000000000034,1,7954.0,755440.8500000024,0,0,0,0,29.46391691826976,0.1147655702485895,0
1,297.8,307.4,1752,26.1,52,45727.2,9.599999999999966,0,1357.2,438981.1199999985,0,0,0,0,67.12643420971516,0.0296803652798628,0
2,300.7,310.2,1877,24.8,64,46549.6,9.5,0,1587.2,442221.2,0,0,0,0,75.68548081913383,0.0340969632210458,0
0,298.1,308.1,1616,32.8,65,53004.8,10.0,0,2132.0,530048.0,0,0,0,0,49.26829118084479,0.0402227722523373,0
0,298.9,308.5,1429,55.1,140,78737.90000000001,9.600000000000025,1,7714.0,755883.8400000018,0,0,0,0,25.934663776140404,0.0979706087487959,0
0,299.1,310.1,1336,61.3,94,81896.8,11.0,0,5762.2,900864.8,0,0,0,0,21.794453151803378,0.0703592813844616,0
1,299.2,308.6,1586,35.7,138,56620.2,9.400000000000034,1,4926.6,532229.880000002,0,0,0,0,44.425769063703946,0.0870113492515691,0
1,297.8,307.8,1310,57.9,70,75849.0,10.0,0,4053.0,758490.0,0,0,0,0,22.625215498700943,0.0534351144630266,0
0,302.8,312.4,1376,57.1,8,78569.6,9.599999999999966,0,456.8,754268.1599999974,0,0,0,0,24.09807313313357,0.0058139534841468,0
2,299.9,309.6,1410,51.2,98,72192.0,9.700000000000044,0,5017.6,700262.4000000033,0,0,0,0,27.539061962127697,0.0695035460499974,0
1,299.5,309.0,1399,49.7,207,69530.3,9.5,2,10287.9,660537.85,0,0,0,0,28.148892793784853,0.1479628304875176,0
2,302.6,310.4,1649,30.1,62,49634.9,7.799999999999954,0,1866.2,387152.21999999776,0,0,0,0,54.78405133607802,0.0375985445496673,0
0,302.1,310.1,1753,28.9,176,50661.7,8.0,1,5086.4,405293.6,0,0,0,0,60.65743734749352,0.1003993154019399,0
1,302.3,311.7,1341,46.3,194,62088.3,9.399999999999975,1,8982.199999999999,583630.0199999985,0,0,0,0,28.96328231180816,0.144668157983096,0
0,296.1,306.7,1409,42.8,134,60305.2,10.599999999999966,1,5735.2,639235.1199999979,0,0,0,0,32.9205599784916,0.0951029097976558,0
0,300.4,311.1,1405,54.1,193,76010.5,10.700000000000044,1,10441.3,813312.3500000035,0,0,0,0,25.970424658587344,0.1373665479449348,0
0,299.2,308.5,1445,45.2,222,65314.00000000001,9.300000000000011,2,10034.4,607420.2000000008,0,0,0,0,31.969025841393236,0.153633217886759,0
2,301.9,310.8,1455,42.7,85,62128.50000000001,8.900000000000034,0,3629.500000000001,552943.6500000022,0,0,0,0,34.07494065398265,0.0584192439461036,0
0,303.6,312.8,1710,27.2,14,46512.0,9.199999999999989,0,380.8,427910.3999999995,0,0,0,0,62.86764474751306,0.0081871344981361,0
1,302.5,312.0,1436,43.5,184,62466.0,9.5,1,8004.0,593427.0,0,0,0,0,33.01149349398866,0.1281337046461464,0
0,298.0,309.0,1679,32.4,90,54399.6,11.0,0,2916.0,598395.6,0,0,0,0,51.82098605490784,0.0536033352867162,0
2,298.2,309.0,1371,55.7,23,76364.7,10.800000000000011,0,1281.1,824738.7600000008,0,0,0,0,24.614003148761164,0.0167760758448022,0
1,300.8,310.9,1514,38.7,66,58591.8,10.099999999999966,0,2554.2000000000003,591777.1799999981,0,0,0,0,39.12144601753369,0.0435931307505989,0
1,302.6,312.3,1454,54.8,253,79679.2,9.699999999999989,2,13864.4,772888.2399999991,0,0,0,0,26.532846231152444,0.174002750911965,0
1,301.9,311.4,1465,39.9,153,58453.5,9.5,1,6104.7,555308.25,0,0,0,0,36.71679105972955,0.1044368599969714,0
0,298.2,309.4,1447,47.1,185,68153.7,11.199999999999989,1,8713.5,763321.4399999992,0,0,0,0,30.721867712911514,0.1278507255508979,0
0,299.0,310.1,1531,36.0,57,55116.0,11.100000000000025,0,2052.0,611787.6000000013,0,0,0,0,42.52777659645065,0.0372305682317239,0
0,300.1,310.5,1394,44.3,121,61754.2,10.399999999999975,1,5360.299999999999,642243.6799999985,0,0,0,0,31.46726791270276,0.0868005738258245,0
1,299.0,309.4,1561,37.3,70,58225.3,10.399999999999975,0,2611.0,605543.1199999986,0,0,0,0,41.849864829762346,0.0448430492986271,0
0,303.0,312.7,2024,19.9,102,40277.6,9.699999999999989,1,2029.8,390692.7199999995,0,1,0,0,101.70853760258603,0.0503952568920972,1
0,302.4,311.1,1652,33.9,139,56002.8,8.700000000000045,1,4712.099999999999,487224.3600000025,0,0,0,0,48.73156198431971,0.0841404357844186,0
0,300.7,311.0,1318,48.2,128,63527.600000000006,10.300000000000011,1,6169.6,654334.2800000007,0,0,0,0,27.344397772937807,0.0971168436288946,0
0,298.0,307.7,1479,42.5,47,62857.5,9.699999999999989,0,1997.5,609717.7499999993,0,0,0,0,34.79999918117649,0.0317782285113061,0
0,301.2,310.7,1551,41.2,82,63901.2,9.5,0,3378.4,607061.4,0,0,0,0,37.64563015423228,0.0528691166648168,0
1,297.4,308.6,1901,22.1,81,42012.100000000006,11.200000000000044,0,1790.1,470535.520000002,0,1,0,0,86.01809565528978,0.0426091530549136,1
0,301.9,310.7,1370,50.3,20,68911.0,8.800000000000011,0,1006.0,606416.8000000007,0,0,0,0,27.236579975415907,0.0145985401353295,0
0,302.6,311.9,1397,46.9,82,65519.3,9.299999999999956,0,3845.8,609329.489999997,0,0,0,0,29.786779748682736,0.0586972082614909,0
0,296.5,307.3,1566,37.2,164,58255.2,10.800000000000011,1,6100.8,629156.1600000007,0,0,0,0,42.0967730619147,0.1047254150033681,0
1,297.6,307.2,1470,42.6,44,62622.0,9.599999999999966,0,1874.4,601171.1999999979,0,0,0,0,34.50704144349668,0.0299319727687537,0
0,301.2,310.4,1516,44.4,53,67310.4,9.199999999999989,0,2353.2,619255.6799999992,0,0,0,0,34.14414337513191,0.0349604221405274,0
1,297.7,309.5,2027,19.8,39,40134.6,11.800000000000011,0,772.2,473588.2800000005,0,1,0,0,102.37373220334683,0.0192402565272618,1
2,300.4,311.6,1715,30.8,203,52822.0,11.200000000000044,2,6252.400000000001,591606.4000000024,0,0,0,0,55.681816373967,0.1183673468697566,0
0,301.2,309.9,1687,29.7,30,50103.9,8.699999999999989,0,891.0,435903.9299999994,0,0,0,0,56.80134488884361,0.0177830468181487,0
0,299.6,308.9,1422,53.2,120,75650.40000000001,9.299999999999956,1,6384.0,703548.7199999966,0,0,0,0,26.7293228058398,0.0843881855946637,0
0,297.1,308.4,1488,42.5,146,63240.0,11.299999999999956,1,6205.0,714611.9999999971,0,0,0,0,35.011763882076146,0.0981182795039527,0
2,298.8,309.2,1306,54.5,50,71177.0,10.399999999999975,0,2725.0,740240.7999999984,0,0,0,0,23.96330231259996,0.0382848391743607,0
0,299.9,309.6,1294,49.7,126,64311.8,9.700000000000044,1,6262.200000000001,623824.460000003,0,0,0,0,26.0362167799554,0.0973724883327878,0
0,303.7,312.4,1535,38.6,107,59251.0,8.699999999999989,1,4130.2,515483.6999999993,0,0,0,0,39.76683834800937,0.0697068403454678,0
0,297.4,308.4,1426,50.4,70,71870.4,11.0,0,3528.0,790574.3999999999,0,0,0,0,28.293650232268845,0.0490883590118594,0
0,300.7,310.9,1650,29.4,102,48510.0,10.199999999999989,1,2998.8,494801.9999999995,0,0,0,0,56.12244707066507,0.0618181817807162,0
0,297.6,308.3,1478,42.3,193,62519.4,10.699999999999989,1,8163.9,668957.5799999993,0,0,0,0,34.940897519127724,0.1305818673000122,0
1,303.4,312.7,1594,32.8,79,52283.2,9.300000000000011,0,2591.2,486233.7600000006,0,0,0,0,48.59755949397685,0.0495608531684059,0
0,300.5,309.7,1589,30.5,198,48464.5,9.199999999999989,1,6039.0,445873.3999999994,0,0,0,0,52.09835894759479,0.1246066707837591,0
0,299.1,308.1,1479,40.7,10,60195.3,9.0,0,407.0,541757.7000000001,0,0,0,0,36.339065446214605,0.0067613252151715,0
0,297.8,307.3,1859,24.0,178,44616.0,9.5,1,4272.0,423852.0,0,0,0,0,77.4583301059029,0.0957504033912047,0
0,301.9,310.6,1467,39.3,32,57653.1,8.700000000000045,0,1257.6,501581.9700000026,0,0,0,0,37.32824332498109,0.0218132242523427,0
2,297.7,309.6,1697,32.2,210,54643.4,11.900000000000034,2,6762.000000000001,650256.4600000018,0,0,0,0,52.701861717333486,0.1237477901451103,0
0,297.0,307.6,1513,42.4,124,64151.2,10.600000000000025,1,5257.599999999999,680002.7200000015,0,0,0,0,35.68396142254808,0.0819563780026725,0
1,302.2,311.4,1626,31.6,62,51381.600000000006,9.199999999999989,0,1959.2,472710.71999999945,0,0,0,0,51.45569457418688,0.0381303812803626,0
1,301.4,310.3,1610,29.1,166,46851.0,8.900000000000034,1,4830.6,416973.9000000016,0,0,0,0,55.32645857984678,0.103105589998071,0
0,297.2,308.6,1437,52.4,37,75298.8,11.400000000000034,0,1938.8,858406.3200000026,0,0,0,0,27.423663598785048,0.0257480862729658,0
0,297.9,309.1,1619,34.7,33,56179.3,11.200000000000044,0,1145.1,629208.1600000026,0,0,0,0,46.65705917414815,0.0203829524271878,0
0,297.4,308.9,1809,23.8,131,43054.2,11.5,1,3117.8,495123.3000000001,0,0,0,0,76.00840016771427,0.0724156992413401,0
0,298.8,310.1,1481,47.4,187,70199.4,11.300000000000011,1,8863.8,793253.2200000008,0,0,0,0,31.24472507922521,0.1262660363765928,0
0,297.5,308.2,1489,40.7,141,60602.3,10.699999999999989,1,5738.700000000001,648444.6099999993,0,0,0,0,36.58476568587799,0.0946944257255242,0
0,297.1,307.8,1406,60.4,133,84922.4,10.699999999999989,1,8033.2,908669.679999999,0,0,0,0,23.278145309964483,0.0945945945273153,0
2,297.4,308.3,1771,27.4,100,48525.4,10.900000000000034,0,2740.0,528926.8600000016,0,0,0,0,64.63503413740752,0.0564652738246949,0
0,302.1,311.5,1727,27.7,50,47837.9,9.399999999999975,0,1385.0,449676.2599999989,0,0,0,0,62.34656814633328,0.0289519397632009,0
0,298.7,309.7,1393,45.7,99,63660.100000000006,11.0,0,4524.3,700261.1000000001,0,0,0,0,30.48139977064771,0.0710696338326851,0
0,302.3,311.7,1793,25.3,200,45362.9,9.399999999999975,1,5060.0,426411.25999999896,0,0,0,0,70.86956241622282,0.1115448967587591,0
0,301.3,310.8,1628,32.2,43,52421.600000000006,9.5,0,1384.6,498005.20000000007,0,0,0,0,50.5590046410247,0.0264127763965523,0
2,296.6,307.7,1386,62.3,100,86347.8,11.099999999999966,0,6230.0,958460.579999997,0,0,0,0,22.247190654138198,0.0721500720980158,0
0,302.2,310.8,2203,16.6,47,36569.8,8.600000000000023,0,780.2,314500.28000000084,0,1,0,0,132.7108353788653,0.0213345437942194,1
0,299.8,309.1,1612,35.4,205,57064.8,9.300000000000011,2,7257.0,530702.6400000006,0,0,0,0,45.53672187749374,0.1271712158020029,0
1,303.3,312.7,1642,33.6,104,55171.2,9.399999999999975,1,3494.4,518609.2799999988,0,0,0,0,48.86904616461173,0.0633373933840819,0
0,300.5,311.4,1432,47.5,51,68020.0,10.899999999999975,0,2422.5,741417.9999999985,0,0,0,0,30.14736778637121,0.0356145251147943,0
0,298.4,309.3,1716,28.4,66,48734.4,10.900000000000034,0,1874.4,531204.9600000016,0,0,0,0,60.42253308371362,0.0384615384391249,0
0,298.5,309.0,1458,44.8,217,65318.4,10.5,2,9721.6,685843.2,0,0,0,0,32.544642130699955,0.1488340191023086,0
0,302.3,311.4,1476,37.3,20,55054.8,9.099999999999966,0,746.0,500998.6799999981,0,0,0,0,39.5710445155216,0.0135501354921747,0
0,302.8,312.3,1764,29.9,162,52743.6,9.5,1,4843.8,501064.2,0,0,0,0,58.996653545262426,0.0918367346418159,0
